Date,CTVA,IR,ACMR,ALTM,BNTX,BWB,CARG,CGBD,CHX,CMBM,CRNC,EXPI,EYE,FLMN,FNKO,FOCS,FRG,FTDR,FUTU,GO,GRWG,GSHD,GSKY,GTX,HHR,HLNE,ILPT,IMXI,INMD,LAZY,LBC,LPRO,LSEA,LX,MESA,MRBK,NCSM,NESR,NIU,NMRK,OPRA,OPRT,PECO,PGNY,PLMR,PNTG,ROAD,ROKU,RTLR,SCPL,SGH,SITM,SMPL,STXB,TW,VCTR,VRRM,XP,SAFE
2019-07-09,26.989999771118164,33.04999923706055,16.850000381469727,3.5999999046325684,,11.770000457763672,36.529998779296875,15.3100004196167,31.969999313354492,9.1899995803833,,5.34499979019165,30.34000015258789,8.3100004196167,21.020000457763672,27.700000762939453,9.699999809265137,44.11000061035156,11.359999656677246,32.68000030517578,3.119999885559082,47.060001373291016,11.5,14.010000228881836,17.389999389648438,60.79999923706055,21.579999923706055,14.569999694824219,,5.050000190734863,11.210000038146973,10.100000381469727,10.1899995803833,11.9399995803833,9.470000267028809,16.93600082397461,61.400001525878906,8.289999961853027,5.989999771118164,9.119999885559082,9.800000190734863,,,,24.56999969482422,,14.229999542236328,103.4000015258789,19.549999237060547,12.460000038146973,11.989999771118164,,27.8799991607666,22.25,47.060001373291016,18.459999084472656,13.460000038146973,,32.22999954223633
2019-07-10,26.5,33.060001373291016,16.81999969482422,3.740000009536743,,11.619999885559082,37.439998626708984,15.380000114440918,31.920000076293945,8.9399995803833,,5.184999942779541,30.809999465942383,8.130000114440918,21.700000762939453,27.799999237060547,9.699999809265137,44.189998626708984,10.9399995803833,32.720001220703125,3.390000104904175,47.27000045776367,11.420000076293945,14.170000076293945,18.010000228881836,61.90999984741211,21.469999313354492,14.300000190734863,,5.289999961853027,11.140000343322754,10.100000381469727,10.1899995803833,11.970000267028809,9.529999732971191,16.90999984741211,63.79999923706055,8.4399995803833,5.900000095367432,9.210000038146973,10.460000038146973,,,,25.15999984741211,,14.539999961853027,103.5,19.889999389648438,12.460000038146973,14.96500015258789,,27.020000457763672,22.100000381469727,47.880001068115234,18.770000457763672,13.720000267028809,,32.630001068115234
2019-07-11,26.43000030517578,32.290000915527344,16.510000228881836,3.740000009536743,,11.470000267028809,37.459999084472656,15.289999961853027,31.40999984741211,9.3100004196167,,5.329999923706055,31.1299991607666,7.940000057220459,21.469999313354492,28.010000228881836,11.800000190734863,44.0,10.789999961853027,33.130001068115234,3.490000009536743,46.369998931884766,11.609999656677246,14.079999923706055,18.0,58.400001525878906,21.020000457763672,14.390000343322754,,5.300000190734863,11.020000457763672,10.100000381469727,10.1899995803833,11.949999809265137,9.40999984741211,17.0,62.79999923706055,8.489999771118164,5.960000038146973,9.649999618530273,10.90999984741211,,,,25.190000534057617,,14.489999771118164,104.54000091552734,19.899999618530273,12.25,15.194999694824219,,26.709999084472656,22.110000610351562,49.33000183105469,18.84000015258789,13.550000190734863,,32.220001220703125
2019-07-12,27.600000381469727,33.2599983215332,16.510000228881836,3.7300000190734863,,11.670000076293945,37.970001220703125,15.289999961853027,31.790000915527344,9.350000381469727,,5.289999961853027,31.420000076293945,7.840000152587891,21.530000686645508,29.25,11.800000190734863,45.31999969482422,10.899999618530273,33.810001373291016,3.3499999046325684,46.0,11.779999732971191,14.550000190734863,17.950000762939453,58.619998931884766,20.950000762939453,14.430000305175781,,5.25,11.199999809265137,10.100000381469727,10.1899995803833,11.59000015258789,9.880000114440918,16.799999237060547,63.599998474121094,8.380000114440918,5.949999809265137,9.760000228881836,10.789999961853027,,,,25.600000381469727,,14.390000343322754,102.47000122070312,19.729999542236328,12.890000343322754,15.734999656677246,,26.889999389648438,22.239999771118164,48.25,19.25,13.670000076293945,,32.52000045776367
2019-07-15,28.079999923706055,32.5,16.520000457763672,3.809999942779541,,11.550000190734863,37.66999816894531,15.34000015258789,30.860000610351562,9.9399995803833,,5.164999961853027,30.940000534057617,7.849999904632568,22.989999771118164,28.760000228881836,11.819999694824219,45.220001220703125,10.970000267028809,35.380001068115234,3.5,45.84000015258789,11.380000114440918,14.609999656677246,17.989999771118164,58.470001220703125,20.84000015258789,14.420000076293945,,5.0,11.109999656677246,10.100000381469727,10.175000190734863,12.0,9.890000343322754,17.450000762939453,60.0,8.079999923706055,5.800000190734863,9.75,10.65999984741211,,,,25.760000228881836,,14.5600004196167,104.33999633789062,19.81999969482422,12.899999618530273,15.795000076293945,,26.649999618530273,22.43000030517578,47.38999938964844,18.780000686645508,13.619999885559082,,32.20000076293945
2019-07-16,27.860000610351562,33.36000061035156,16.81999969482422,3.4100000858306885,,11.489999771118164,37.2400016784668,15.270000457763672,31.149999618530273,9.970000267028809,,5.385000228881836,31.440000534057617,7.769999980926514,23.399999618530273,29.0,11.84000015258789,45.849998474121094,11.25,34.810001373291016,3.4000000953674316,45.52000045776367,11.819999694824219,14.539999961853027,18.399999618530273,58.95000076293945,20.920000076293945,14.4399995803833,,5.039999961853027,10.960000038146973,10.149999618530273,10.175000190734863,11.5600004196167,10.15999984741211,17.0,56.79999923706055,8.119999885559082,5.789999961853027,9.75,10.390000343322754,,,,25.420000076293945,,14.430000305175781,111.94000244140625,19.450000762939453,12.739999771118164,15.704999923706055,,27.0,22.43000030517578,47.83000183105469,18.719999313354492,13.760000228881836,,32.119998931884766
2019-07-17,26.8799991607666,32.93000030517578,17.31999969482422,3.4000000953674316,,11.350000381469727,36.31999969482422,15.170000076293945,30.25,9.869999885559082,,5.485000133514404,31.690000534057617,7.760000228881836,23.489999771118164,28.1299991607666,11.850000381469727,45.599998474121094,11.350000381469727,35.45000076293945,3.7100000381469727,44.68000030517578,12.420000076293945,14.199999809265137,18.0,58.029998779296875,20.760000228881836,14.279999732971191,,4.949999809265137,10.739999771118164,10.149999618530273,10.1899995803833,11.350000381469727,10.140000343322754,17.25,58.0,8.079999923706055,5.699999809265137,9.850000381469727,11.399999618530273,,,,24.84000015258789,,14.109999656677246,109.33999633789062,18.969999313354492,10.699999809265137,15.670000076293945,,26.950000762939453,22.209999084472656,48.400001525878906,18.540000915527344,13.720000267028809,,31.6200008392334
2019-07-18,26.649999618530273,32.779998779296875,19.030000686645508,3.1600000858306885,,11.510000228881836,36.220001220703125,15.09000015258789,29.90999984741211,10.199999809265137,,5.570000171661377,32.04999923706055,7.809999942779541,23.969999313354492,28.059999465942383,11.850000381469727,45.97999954223633,11.029999732971191,35.869998931884766,3.950000047683716,44.0,12.380000114440918,14.029999732971191,18.149999618530273,58.709999084472656,20.850000381469727,14.3100004196167,,4.949999809265137,10.819999694824219,10.140000343322754,10.199999809265137,11.3100004196167,10.229999542236328,17.25,59.400001525878906,8.09000015258789,5.579999923706055,9.9399995803833,11.579999923706055,,,,25.360000610351562,,13.720000267028809,109.0199966430664,18.639999389648438,10.34000015258789,15.625,,27.299999237060547,22.34000015258789,49.709999084472656,18.25,13.869999885559082,,31.739999771118164
2019-07-19,27.389999389648438,33.529998779296875,18.260000228881836,3.5399999618530273,,11.5,35.61000061035156,15.09000015258789,30.290000915527344,10.449999809265137,,5.574999809265137,31.700000762939453,7.960000038146973,23.860000610351562,28.540000915527344,11.850000381469727,46.04999923706055,11.170000076293945,37.650001525878906,4.139999866485596,44.369998931884766,12.319999694824219,14.449999809265137,18.489999771118164,57.880001068115234,20.450000762939453,14.09000015258789,,5.131999969482422,10.890000343322754,10.15999984741211,10.199999809265137,11.34000015258789,10.09000015258789,16.899999618530273,58.20000076293945,8.149999618530273,6.0,9.920000076293945,11.399999618530273,,,,26.450000762939453,,13.75,106.8499984741211,19.049999237060547,10.5600004196167,15.545000076293945,,27.6299991607666,22.3799991607666,49.5,17.940000534057617,13.789999961853027,,32.97999954223633
2019-07-22,27.760000228881836,33.45000076293945,18.31999969482422,3.6600000858306885,,11.359999656677246,35.369998931884766,15.039999961853027,31.6200008392334,9.930000305175781,,5.579999923706055,31.25,8.0,24.079999923706055,28.450000762939453,11.899999618530273,46.310001373291016,11.180000305175781,39.25,4.03000020980835,45.060001373291016,12.729999542236328,14.390000343322754,18.0,57.04999923706055,20.40999984741211,14.079999923706055,,5.050000190734863,10.84000015258789,10.15999984741211,10.199999809265137,10.960000038146973,10.140000343322754,16.899999618530273,59.0,8.09000015258789,5.5,9.630000114440918,11.260000228881836,,,,26.389999389648438,,13.949999809265137,108.5999984741211,19.219999313354492,10.460000038146973,15.640000343322754,,27.34000015258789,22.290000915527344,50.0,17.989999771118164,13.789999961853027,,32.880001068115234
2019-07-23,28.1200008392334,33.849998474121094,18.170000076293945,3.640000104904175,,11.489999771118164,35.779998779296875,15.020000457763672,31.6299991607666,9.949999809265137,,5.255000114440918,31.149999618530273,8.09000015258789,24.010000228881836,29.040000915527344,11.869999885559082,45.54999923706055,11.3100004196167,36.849998474121094,3.950000047683716,46.310001373291016,12.979999542236328,14.539999961853027,18.360000610351562,58.0099983215332,20.600000381469727,14.119999885559082,,5.050000190734863,10.930000305175781,10.15999984741211,10.16100025177002,11.260000228881836,10.449999809265137,16.899999618530273,64.0,8.260000228881836,5.690000057220459,9.779999732971191,10.920000076293945,,,,27.0,,14.529999732971191,104.91999816894531,18.799999237060547,10.609999656677246,15.949999809265137,,27.6299991607666,22.100000381469727,50.040000915527344,19.0,13.829999923706055,,33.15999984741211
2019-07-24,28.31999969482422,34.0099983215332,18.25,3.6500000953674316,,11.6899995803833,36.650001525878906,15.09000015258789,31.43000030517578,9.779999732971191,,5.235000133514404,32.099998474121094,8.100000381469727,24.31999969482422,29.81999969482422,11.899999618530273,44.369998931884766,11.369999885559082,38.349998474121094,4.110000133514404,46.33000183105469,12.859999656677246,14.800000190734863,18.399999618530273,58.68000030517578,21.0,14.329999923706055,,5.050000190734863,11.109999656677246,10.15999984741211,10.210000038146973,11.020000457763672,10.770000457763672,16.959999084472656,64.0,8.279999732971191,5.639999866485596,9.890000343322754,11.050000190734863,,,,27.170000076293945,,14.930000305175781,107.66000366210938,18.760000228881836,10.680000305175781,16.40999984741211,,27.3700008392334,22.790000915527344,46.43000030517578,19.0,13.84000015258789,,33.40999984741211
2019-07-25,28.020000457763672,33.5,17.68000030517578,3.5299999713897705,,11.6899995803833,36.27000045776367,15.100000381469727,30.389999389648438,10.25,,5.045000076293945,32.20000076293945,7.889999866485596,23.700000762939453,29.1200008392334,11.899999618530273,45.7400016784668,11.239999771118164,38.15999984741211,4.360000133514404,46.939998626708984,12.329999923706055,14.220000267028809,18.190000534057617,60.150001525878906,20.950000762939453,14.100000381469727,,5.050000190734863,11.010000228881836,10.15999984741211,10.210000038146973,10.649999618530273,10.359999656677246,17.100000381469727,64.0,8.100000381469727,5.929999828338623,9.789999961853027,10.989999771118164,,,,26.84000015258789,,15.199999809265137,106.88999938964844,19.024999618530273,10.489999771118164,16.079999923706055,,26.979999542236328,21.5,46.61000061035156,18.940000534057617,13.850000381469727,,33.0
2019-07-26,28.479999542236328,33.099998474121094,17.790000915527344,3.559999942779541,,11.949999809265137,36.59000015258789,15.220000267028809,31.860000610351562,9.979999542236328,,5.210000038146973,32.34000015258789,7.900000095367432,24.25,29.489999771118164,11.850000381469727,46.75,11.399999618530273,38.9900016784668,4.480000019073486,46.349998474121094,12.100000381469727,14.789999961853027,18.200000762939453,60.540000915527344,20.729999542236328,14.069999694824219,,5.25,11.210000038146973,10.15999984741211,10.210000038146973,10.779999732971191,10.140000343322754,17.030000686645508,63.20000076293945,8.149999618530273,6.380000114440918,9.850000381469727,10.949999809265137,,,,27.079999923706055,,15.3100004196167,110.44999694824219,18.899999618530273,10.710000038146973,16.05500030517578,,27.559999465942383,21.860000610351562,48.16999816894531,18.84000015258789,13.949999809265137,,33.279998779296875
2019-07-29,28.780000686645508,32.290000915527344,18.059999465942383,3.3399999141693115,,11.979999542236328,36.880001068115234,15.210000038146973,31.329999923706055,9.770000457763672,,5.199999809265137,31.729999542236328,7.809999942779541,24.780000686645508,28.56999969482422,11.850000381469727,47.310001373291016,11.359999656677246,39.06999969482422,4.230000019073486,46.0,11.739999771118164,14.899999618530273,18.209999084472656,59.66999816894531,20.780000686645508,14.079999923706055,,4.989999771118164,11.109999656677246,10.15999984741211,10.180000305175781,10.710000038146973,10.119999885559082,17.06999969482422,64.0,7.849999904632568,6.590000152587891,9.789999961853027,11.0,,,,27.190000534057617,,15.380000114440918,105.12999725341797,19.1200008392334,10.449999809265137,15.994999885559082,,27.1299991607666,21.5,47.63999938964844,18.579999923706055,13.8100004196167,,33.54999923706055
2019-07-30,29.1299991607666,33.20000076293945,17.489999771118164,3.299999952316284,,11.949999809265137,37.209999084472656,15.229999542236328,32.63999938964844,9.6899995803833,,5.434999942779541,31.190000534057617,7.929999828338623,24.899999618530273,28.1299991607666,11.760000228881836,47.119998931884766,11.350000381469727,38.540000915527344,4.21999979019165,45.290000915527344,11.819999694824219,13.710000038146973,18.440000534057617,59.099998474121094,21.469999313354492,13.850000381469727,,5.050000190734863,11.279999732971191,10.15999984741211,10.199999809265137,10.609999656677246,10.319999694824219,17.489999771118164,65.19999694824219,8.029999732971191,6.650000095367432,9.960000038146973,10.9399995803833,,,,28.610000610351562,,15.489999771118164,105.76000213623047,18.770000457763672,10.229999542236328,15.979999542236328,,27.56999969482422,21.649999618530273,47.220001220703125,18.350000381469727,13.859999656677246,,33.349998474121094
2019-07-31,29.5,32.970001220703125,17.43000030517578,3.2100000381469727,,11.920000076293945,37.27000045776367,15.119999885559082,32.529998779296875,9.609999656677246,,5.284999847412109,31.59000015258789,7.909999847412109,25.010000228881836,27.90999984741211,11.899999618530273,45.63999938964844,11.329999923706055,38.939998626708984,4.449999809265137,45.0099983215332,11.430000305175781,14.170000076293945,18.18000030517578,58.70000076293945,21.3799991607666,13.84000015258789,,5.050000190734863,11.15999984741211,10.170000076293945,10.199999809265137,10.600000381469727,10.239999771118164,17.049999237060547,64.19999694824219,8.0,6.579999923706055,9.859999656677246,11.350000381469727,,,,28.649999618530273,,15.630000114440918,103.33000183105469,18.540000915527344,10.430000305175781,15.220000267028809,,27.229999542236328,21.440000534057617,47.36000061035156,17.8700008392334,13.850000381469727,,32.869998931884766
2019-08-01,31.25,31.209999084472656,16.0,3.0,,11.75,36.849998474121094,15.010000228881836,31.43000030517578,9.640000343322754,,5.21999979019165,30.3799991607666,7.789999961853027,24.3799991607666,26.290000915527344,11.899999618530273,45.220001220703125,11.0,38.93000030517578,4.489999771118164,45.02000045776367,11.130000114440918,13.5,19.950000762939453,58.0,21.280000686645508,13.84000015258789,,5.050000190734863,10.890000343322754,10.170000076293945,10.199999809265137,10.4399995803833,9.8100004196167,17.049999237060547,55.79999923706055,8.149999618530273,6.849999904632568,9.989999771118164,11.630000114440918,,,,28.829999923706055,,14.989999771118164,100.84500122070312,17.969999313354492,10.850000381469727,14.699999809265137,,26.700000762939453,21.739999771118164,45.70000076293945,17.850000381469727,13.670000076293945,,33.52000045776367
2019-08-02,31.459999084472656,31.049999237060547,16.0,2.9600000381469727,,11.600000381469727,36.150001525878906,14.9399995803833,30.75,9.699999809265137,,5.264999866485596,29.809999465942383,7.760000228881836,22.59000015258789,26.670000076293945,11.899999618530273,44.52000045776367,10.670000076293945,38.75,4.519999980926514,43.36000061035156,10.779999732971191,12.9399995803833,18.549999237060547,58.439998626708984,21.5,13.6899995803833,,5.21999979019165,10.720000267028809,10.166999816894531,10.220000267028809,10.399999618530273,9.460000038146973,17.0,53.79999923706055,8.380000114440918,7.139999866485596,9.420000076293945,10.380000114440918,,,,28.75,,14.75,100.52999877929688,18.5,10.59000015258789,14.720000267028809,,26.530000686645508,21.559999465942383,46.5,17.56999969482422,13.390000343322754,,33.52000045776367
2019-08-05,29.899999618530273,30.18000030517578,15.720000267028809,2.9800000190734863,,11.350000381469727,34.36000061035156,14.59000015258789,29.579999923706055,9.40999984741211,,5.139999866485596,28.969999313354492,6.409999847412109,21.90999984741211,25.420000076293945,11.920000076293945,42.56999969482422,9.899999618530273,38.439998626708984,4.409999847412109,43.83000183105469,10.380000114440918,12.770000457763672,18.020000457763672,56.880001068115234,21.200000762939453,13.40999984741211,,5.21999979019165,10.369999885559082,10.180000305175781,10.220000267028809,10.079999923706055,9.130000114440918,17.1299991607666,41.79999923706055,8.0600004196167,7.260000228881836,8.720000267028809,9.970000267028809,,,,28.1200008392334,,14.130000114440918,102.56999969482422,17.6200008392334,10.40999984741211,14.130000114440918,,25.739999771118164,21.700000762939453,45.310001373291016,16.270000457763672,12.850000381469727,,32.58000183105469
2019-08-06,30.049999237060547,30.889999389648438,15.84000015258789,2.9100000858306885,,11.5,32.880001068115234,14.75,29.360000610351562,9.430000305175781,,5.03000020980835,29.790000915527344,6.269999980926514,22.1200008392334,25.450000762939453,11.899999618530273,43.31999969482422,10.109999656677246,37.20000076293945,4.730000019073486,43.86000061035156,6.809999942779541,12.75,18.0,55.619998931884766,21.389999389648438,13.380000114440918,,4.900000095367432,10.449999809265137,10.180000305175781,10.220000267028809,10.180000305175781,9.350000381469727,17.420000076293945,46.599998474121094,8.020000457763672,7.75,8.789999961853027,10.029999732971191,,,,29.34000015258789,,13.979999542236328,98.4800033569336,17.18000030517578,10.3100004196167,14.3100004196167,,25.700000762939453,21.34000015258789,45.400001525878906,16.270000457763672,12.989999771118164,,32.81999969482422
2019-08-07,30.639999389648438,30.690000534057617,16.100000381469727,2.809999942779541,,11.390000343322754,33.0,14.020000457763672,29.5,9.34000015258789,,5.079999923706055,31.360000610351562,6.369999885559082,21.81999969482422,24.93000030517578,11.899999618530273,43.90999984741211,10.199999809265137,37.599998474121094,4.650000095367432,43.47999954223633,6.909999847412109,12.479999542236328,18.09000015258789,55.15999984741211,21.219999313354492,13.380000114440918,,5.019999980926514,10.319999694824219,10.180000305175781,10.220000267028809,10.079999923706055,9.600000381469727,17.5,35.79999923706055,7.96999979019165,8.170000076293945,9.010000228881836,10.640000343322754,,,,29.420000076293945,,13.819999694824219,100.97000122070312,16.920000076293945,10.300000190734863,14.300000190734863,,25.850000381469727,21.329999923706055,45.86000061035156,16.299999237060547,13.6899995803833,,29.3700008392334
2019-08-08,31.610000610351562,30.950000762939453,17.81999969482422,2.8299999237060547,,11.4399995803833,33.91999816894531,14.220000267028809,29.399999618530273,9.300000190734863,,4.945000171661377,31.799999237060547,6.150000095367432,23.40999984741211,24.200000762939453,11.989999771118164,50.459999084472656,10.350000381469727,37.81999969482422,4.900000095367432,45.90999984741211,7.599999904632568,12.609999656677246,18.75,56.31999969482422,21.479999542236328,13.979999542236328,6.784999847412109,5.019999980926514,10.539999961853027,10.15999984741211,10.210000038146973,10.699999809265137,9.770000457763672,17.899999618530273,45.400001525878906,8.029999732971191,8.329999923706055,9.260000228881836,10.649999618530273,,,,29.219999313354492,,14.020000457763672,122.02999877929688,17.260000228881836,10.489999771118164,14.595000267028809,,26.530000686645508,21.450000762939453,44.2400016784668,17.399999618530273,13.949999809265137,,28.93000030517578
2019-08-09,31.6299991607666,30.40999984741211,17.18000030517578,2.7799999713897705,,11.390000343322754,32.0099983215332,13.920000076293945,28.399999618530273,8.880000114440918,,4.579999923706055,31.25,6.099999904632568,24.0,24.1200008392334,11.930000305175781,49.93000030517578,10.100000381469727,37.84000015258789,5.099999904632568,46.20000076293945,7.570000171661377,11.970000267028809,18.600000381469727,56.31999969482422,21.290000915527344,14.430000305175781,7.010000228881836,4.619999885559082,10.470000267028809,10.170000076293945,10.210000038146973,10.260000228881836,6.619999885559082,17.829999923706055,45.599998474121094,8.09000015258789,8.130000114440918,9.25,9.760000228881836,,,,29.729999542236328,,14.010000228881836,125.31999969482422,17.989999771118164,10.510000228881836,14.039999961853027,,26.25,21.43000030517578,45.22999954223633,17.229999542236328,13.960000038146973,,29.209999084472656
2019-08-12,29.6299991607666,30.200000762939453,17.799999237060547,2.619999885559082,,11.4399995803833,31.920000076293945,13.720000267028809,28.670000076293945,8.600000381469727,,4.5,30.700000762939453,6.269999980926514,23.59000015258789,22.75,11.9399995803833,49.779998779296875,10.020000457763672,37.540000915527344,4.929999828338623,44.93000030517578,7.230000019073486,11.479999542236328,18.450000762939453,54.56999969482422,21.270000457763672,14.380000114440918,6.875,4.369999885559082,10.529999732971191,10.170000076293945,10.210000038146973,10.100000381469727,5.840000152587891,17.700000762939453,45.599998474121094,7.900000095367432,7.989999771118164,8.979999542236328,9.680000305175781,,,,29.84000015258789,,15.149999618530273,134.3000030517578,18.079999923706055,10.029999732971191,13.770000457763672,,26.40999984741211,21.219999313354492,45.97999954223633,17.290000915527344,13.989999771118164,,29.360000610351562
2019-08-13,29.600000381469727,30.56999969482422,18.309999465942383,2.7200000286102295,,11.5600004196167,32.43000030517578,13.720000267028809,28.530000686645508,8.510000228881836,,4.769999980926514,30.020000457763672,6.25,23.799999237060547,23.399999618530273,11.949999809265137,50.439998626708984,10.369999885559082,37.599998474121094,4.949999809265137,44.880001068115234,7.579999923706055,11.529999732971191,18.709999084472656,55.97999954223633,21.280000686645508,14.489999771118164,7.0,4.814000129699707,10.510000228881836,10.180000305175781,10.21399974822998,10.270000457763672,6.139999866485596,17.899999618530273,45.20000076293945,7.909999847412109,7.550000190734863,9.069999694824219,10.5,,,,34.33000183105469,,14.970000267028809,135.3300018310547,18.6299991607666,10.109999656677246,14.1850004196167,,27.18000030517578,21.1299991607666,45.47999954223633,16.93000030517578,13.989999771118164,,29.1299991607666
2019-08-14,28.34000015258789,29.389999389648438,14.510000228881836,2.549999952316284,,11.220000267028809,31.190000534057617,13.470000267028809,26.290000915527344,9.140000343322754,,4.664999961853027,28.770000457763672,6.050000190734863,23.360000610351562,21.899999618530273,11.949999809265137,49.91999816894531,10.0,39.5,4.71999979019165,44.09000015258789,7.369999885559082,11.260000228881836,18.68000030517578,54.9900016784668,21.010000228881836,14.15999984741211,8.125,4.519999980926514,10.329999923706055,10.170000076293945,10.180000305175781,9.979999542236328,6.190000057220459,17.700000762939453,39.20000076293945,7.599999904632568,7.159999847412109,8.739999771118164,10.100000381469727,,,,34.09000015258789,,15.170000076293945,130.57000732421875,17.6200008392334,10.029999732971191,13.635000228881836,,26.100000381469727,20.68000030517578,44.209999084472656,15.979999542236328,13.819999694824219,,28.5
2019-08-15,28.420000076293945,29.440000534057617,13.979999542236328,2.569999933242798,,11.289999961853027,31.09000015258789,13.529999732971191,26.110000610351562,9.0,,4.5,28.780000686645508,6.010000228881836,22.010000228881836,21.40999984741211,11.930000305175781,49.189998626708984,10.069999694824219,43.7599983215332,4.739999771118164,43.470001220703125,7.159999847412109,10.949999809265137,18.770000457763672,55.25,21.010000228881836,14.109999656677246,9.125,4.519999980926514,10.199999809265137,10.170000076293945,10.180000305175781,10.180000305175781,5.829999923706055,17.93000030517578,39.0,7.510000228881836,7.179999828338623,8.59000015258789,9.989999771118164,,,,35.130001068115234,,14.399999618530273,129.39999389648438,17.479999542236328,10.069999694824219,13.885000228881836,,26.56999969482422,20.450000762939453,44.9900016784668,15.449999809265137,13.779999732971191,,28.530000686645508
2019-08-16,30.239999771118164,29.979999542236328,13.979999542236328,2.75,,11.390000343322754,31.209999084472656,13.770000457763672,26.09000015258789,8.979999542236328,,4.670000076293945,27.719999313354492,6.300000190734863,22.219999313354492,21.75,11.930000305175781,50.349998474121094,10.6899995803833,46.63999938964844,4.579999923706055,43.5,7.119999885559082,11.449999809265137,18.75,55.5099983215332,21.260000228881836,14.300000190734863,9.949999809265137,4.52400016784668,10.770000457763672,10.170000076293945,10.149999618530273,10.670000076293945,6.139999866485596,17.93000030517578,40.599998474121094,7.670000076293945,7.380000114440918,8.739999771118164,9.90999984741211,,,,36.529998779296875,,14.75,131.0399932861328,17.68000030517578,10.5,14.170000076293945,,26.479999542236328,20.56999969482422,44.880001068115234,15.819999694824219,13.90999984741211,,28.850000381469727
2019-08-19,30.56999969482422,30.25,14.0600004196167,2.5799999237060547,,11.380000114440918,32.11000061035156,13.869999885559082,27.510000228881836,8.6899995803833,,4.795000076293945,27.5,6.329999923706055,22.479999542236328,21.75,11.970000267028809,50.77000045776367,10.680000305175781,43.33000183105469,4.599999904632568,43.33000183105469,7.239999771118164,11.430000305175781,18.43000030517578,55.97999954223633,21.360000610351562,14.5,10.25,4.5,10.649999618530273,10.170000076293945,10.199999809265137,10.430000305175781,6.480000019073486,18.100000381469727,40.400001525878906,7.869999885559082,7.699999809265137,8.920000076293945,10.569999694824219,,,,36.86000061035156,,14.970000267028809,134.9600067138672,18.329999923706055,10.5600004196167,14.03499984741211,,27.06999969482422,21.1299991607666,44.9900016784668,15.970000267028809,13.819999694824219,,28.950000762939453
2019-08-20,30.260000228881836,29.75,14.229999542236328,2.5999999046325684,,11.40999984741211,31.739999771118164,14.0600004196167,27.18000030517578,8.850000381469727,,4.704999923706055,27.829999923706055,6.460000038146973,22.850000381469727,21.760000228881836,11.949999809265137,50.95000076293945,10.979999542236328,42.959999084472656,4.545000076293945,43.380001068115234,7.25,11.180000305175781,18.1299991607666,55.97999954223633,21.170000076293945,14.40999984741211,10.925000190734863,4.590000152587891,10.699999809265137,10.15999984741211,10.199999809265137,10.34000015258789,6.260000228881836,18.128000259399414,42.20000076293945,7.820000171661377,8.229999542236328,8.789999961853027,11.020000457763672,,,,34.95000076293945,,14.779999732971191,134.25999450683594,18.100000381469727,10.420000076293945,13.760000228881836,,26.809999465942383,20.920000076293945,45.79999923706055,16.020000457763672,13.920000076293945,,28.93000030517578
2019-08-21,30.579999923706055,29.59000015258789,14.25,2.569999933242798,,11.720000267028809,32.38999938964844,14.25,26.959999084472656,9.0,,4.619999885559082,28.280000686645508,6.539999961853027,23.40999984741211,21.6200008392334,11.949999809265137,51.56999969482422,11.199999809265137,41.779998779296875,4.71999979019165,43.400001525878906,7.25,11.09000015258789,18.0,56.560001373291016,21.360000610351562,14.149999618530273,11.300000190734863,4.599999904632568,10.630000114440918,10.180000305175781,10.199999809265137,10.739999771118164,6.25,17.891000747680664,44.79999923706055,7.78000020980835,8.720000267028809,8.899999618530273,11.489999771118164,,,,35.099998474121094,,14.850000381469727,138.5800018310547,18.190000534057617,10.600000381469727,13.925000190734863,,27.350000381469727,21.100000381469727,45.849998474121094,16.059999465942383,13.899999618530273,,28.81999969482422
2019-08-22,30.290000915527344,29.489999771118164,14.729999542236328,2.509999990463257,,11.520000457763672,32.150001525878906,14.279999732971191,26.399999618530273,9.199999809265137,,4.400000095367432,28.739999771118164,6.429999828338623,23.270000457763672,21.190000534057617,11.970000267028809,51.72999954223633,11.149999618530273,43.560001373291016,4.829999923706055,43.68000030517578,7.300000190734863,11.109999656677246,18.040000915527344,57.38999938964844,21.389999389648438,13.970000267028809,11.390000343322754,4.599999904632568,10.600000381469727,10.170000076293945,10.199999809265137,10.029999732971191,6.059999942779541,17.850000381469727,43.20000076293945,7.539999961853027,8.9399995803833,8.649999618530273,12.699999809265137,,,,34.279998779296875,,14.529999732971191,139.13999938964844,17.950000762939453,10.470000267028809,13.984999656677246,,29.959999084472656,20.84000015258789,45.0099983215332,15.989999771118164,13.989999771118164,,28.700000762939453
