,ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return,AHV_5y,annu_return_5y,sharpe
197,TROW,"T. Rowe Price Group, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,Sustainable,142.56,0.1207240989668463,32674465792.0,Large,1.22,13.27,0.122,10.678651,10.743029,57.098253495493175,16.74,0.1675021902068589,0.3004119014738969,0.1934409508428132,0.703
317,CG,The Carlyle Group Inc.,Financial Services,Decrease,Below Fair Price,UnderValued,No Data,44.83,0.1390043558347886,15980192768.0,Large,1.43,7.73,0.2826,11.041873,5.799483,59.852092027532265,999.0,0.1930296163900067,0.3634199465564457,0.2762960921976831,0.853
360,CSWC,Capital Southwest Corporation,Financial Services,Increase,Above Fair Price,UnderValued,No Data,24.42,0.0822355641356304,569987200.0,Small,1.28,1.74,0.01,12.65285,14.034483,3.796011087661618,999.0,0.1747957405449011,0.3309477568510783,0.1985922555869457,0.466
413,EWBC,"East West Bancorp, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,Average,87.87,0.1702383453627787,12469368832.0,Large,1.75,5.731,0.08,14.311075,15.332403,24.965707317726142,24.45,0.231928551526232,0.3935924757231111,0.1161281671656697,0.435
425,FCFS,"FirstCash Holdings, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,No Data,75.8,0.0664626358028546,3675041792.0,Small,0.83,3.131,0.23,16.919643,24.209518,69.42320422738953,999.0,0.1200941130095843,0.3186158763643422,0.1215689898606164,0.395
445,FMBH,"First Mid Bancshares, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,No Data,40.17,0.0860399818305461,726615040.0,Small,0.9,2.742,0.09,11.22067,14.649889,12.400229047534848,999.0,0.1286032550706336,0.3444599671156024,0.0644491926653261,0.312
534,HWC,Hancock Whitney Corporation,Financial Services,Increase,Above Fair Price,UnderValued,No Data,54.16,0.0777205697010523,4702522880.0,Small,1.61,4.865,0.08,10.963563,11.13258,15.3879905116272,999.0,0.2149102674041334,0.4471594320431525,0.0552756517844243,0.325
681,NMIH,NMI Holdings Inc,Financial Services,Increase,Above Fair Price,UnderValued,No Data,23.75,0.0542741493930731,2036457984.0,Small,1.66,2.535,0.2264999999999999,7.445141,9.368836,21.20122790046736,999.0,0.2209882260191686,0.5018142884960437,0.1542330150009077,0.479
747,PMTS,CPI Card Group Inc.,Financial Services,Increase,Above Fair Price,UnderValued,No Data,13.66,-0.1159204896690169,153750128.0,Small,1.24,1.94,0.13,6.413145,7.041237,5.832384200977748,999.0,0.1699333736528729,0.9341549900240836,-0.1108390919758131,0.377
749,PNNT,PennantPark Investment Corporat,Financial Services,Decrease,Below Fair Price,UnderValued,No Data,7.54,0.0732173462585514,505520064.0,Small,1.97,2.485,0.34,11.253731,3.0342054,14.928081465515485,999.0,0.2586715694323869,0.4109931128329026,0.0890666383296829,0.38
753,PRAA,"PRA Group, Inc.",Financial Services,Decrease,Below Fair Price,UnderValued,No Data,46.02,0.0717734625362929,2007070336.0,Small,1.31,3.901,0.36,15.088525,11.796975,104.1085087919012,999.0,0.1784425157139222,0.4111744795489027,0.0247152848596332,0.302
800,SAMG,Silvercrest Asset Management Gr,Financial Services,Increase,Above Fair Price,UnderValued,No Data,17.15,0.0733707621123884,165552544.0,Small,0.71,1.192,0.121,9.171123,14.387583,6.814030167049746,999.0,0.1055070123334998,0.4681326527172572,0.0799211289828132,0.485
838,SNEX,StoneX Group Inc.,Financial Services,Increase,Above Fair Price,UnderValued,No Data,77.3,0.1253246763179047,1541957248.0,Small,1.2,5.74,0.19,10.980114,13.4669,52.57649387669739,999.0,0.1650710067608448,0.381420580775372,0.1556725591897227,0.534
869,TBBK,"The Bancorp, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,No Data,29.29,0.1266267010191772,1668956032.0,Small,1.3,1.825,0.12,13.497696,16.049314,11.544389946964827,999.0,0.1772269239909152,0.5377956745607518,0.4043024166854247,0.894
888,TSC,"TriState Capital Holdings, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,No Data,32.82,0.1005538153633851,1088124160.0,Small,2.18,1.571,0.12,16.088236,20.891151,12.935707843856136,999.0,0.2841989956155347,0.4987642689289387,0.0757067568812914,0.348
909,VBTX,"Veritex Holdings, Inc.",Financial Services,Increase,Above Fair Price,UnderValued,No Data,39.46,0.1186266645755786,1945235840.0,Small,1.59,2.413,0.07,12.7702265,16.353086,10.31099278380136,999.0,0.2124790839581193,0.4108585273301846,0.073960659070156,0.356
936,ESNT,Essent Group Ltd.,Financial Services,Increase,Above Fair Price,UnderValued,No Data,44.48,0.0820406665624193,4912015360.0,Small,1.33,5.569,0.1555,7.339934,7.9870715,23.21580672905016,999.0,0.1808736991599363,0.5027644827729043,0.0450336785336855,0.305
191,SYY,Sysco Corporation,Consumer Defensive,Increase,Below Fair Price,UnderValued,Sustainable,84.05,0.1434563483166153,43088740352.0,Large,1.34,1.332,0.5309,19.96437,63.1006,551.7579028084532,12.14,0.1820892908829433,0.3614809557596153,0.1300976884856139,0.44
306,CCEP,Coca-Cola Europacific Partners ,Consumer Defensive,Increase,Below Fair Price,OverValued,No Data,54.09,0.1285037958667072,24917532672.0,Large,0.74,1.515,0.3135,20.258427,35.702972,89.46993820996849,999.0,0.1091537875025209,0.2954925214005712,0.1104186500009494,0.341
312,CELH,"Celsius Holdings, Inc.",Consumer Defensive,Increase,Below Fair Price,OverValued,No Data,55.8575,0.7174227141329933,4178984448.0,Small,2.0,0.11,0.672,146.99342,507.79544,810.7694590166813,999.0,0.262318344601408,0.7294760193308611,0.799096361739944,1.081
609,LOPE,"Grand Canyon Education, Inc.",Consumer Defensive,Increase,Below Fair Price,OverValued,No Data,86.29,0.170795146011192,3457950976.0,Small,0.46,5.729,0.9,13.588977,15.061965,3957.603724404103,999.0,0.0751172192583238,0.3356563514075923,0.0797537901372729,0.314
844,SPTN,SpartanNash Company,Consumer Defensive,Increase,Above Fair Price,UnderValued,No Data,27.08,0.0697968060432516,973374336.0,Small,0.74,1.78,-0.0878999999999999,14.104167,15.213484,1.6815904299288265,999.0,0.1091537875025209,0.5258514502784549,-0.0368068009054172,0.311
12,ALLE,Allegion plc,Industrials,Increase,Above Fair Price,UnderValued,Average,114.1447,0.0971798283905254,10238312448.0,Large,1.14,5.086,0.0776999999999999,19.955368,22.442923,31.814577646056204,23.59,0.1577774564228025,0.2792126426398225,0.1180044623599338,0.396
15,AME,"AMETEK, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Average,128.28,0.1555683159733367,29674369024.0,Large,1.31,3.99,-0.012,23.79963,32.150375,16.355389115541623,25.95,0.1784425157139222,0.2696224538634031,0.2069435199029104,0.763
37,CAT,"Caterpillar, Inc.",Industrials,Increase,Below Fair Price,UnderValued,Not Sustainable,193.16,0.0842141713736195,104488361984.0,Large,0.9,9.348,0.3224,17.721102,20.663244,339.52535657974124,34.28,0.1286032550706336,0.3149582955642885,0.1758011846215353,0.736
45,CHRW,"C.H. Robinson Worldwide, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,92.095,0.0552390426398146,11971152896.0,Large,0.76,5.646,0.1239,15.222314,16.311548,37.45195857525241,19.83,0.111584970948535,0.2620047286898243,0.0715731762651028,0.375
49,CMI,Cummins Inc.,Industrials,Increase,Above Fair Price,UnderValued,Sustainable,216.06,0.0860946008782228,30903492608.0,Large,1.03,15.211,0.1852,11.83242,14.204194,141.70611381581293,19.36,0.1444059474697251,0.2797699476246725,0.0984620832344531,0.4
72,EFX,"Equifax, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Average,210.83,0.1881711355811717,25721681920.0,Large,1.43,5.654,0.136,23.957954,37.288647,94.41192509880467,25.71,0.1930296163900067,0.3064716424672785,0.1366999095503669,0.488
87,GD,General Dynamics Corporation,Industrials,Increase,Above Fair Price,UnderValued,Not Sustainable,219.79,0.1478916102306549,61370421248.0,Large,1.08,11.652,0.0855,17.653814,18.862854,65.36808624775844,34.88,0.1504839060847603,0.2470107486673913,0.0598972619526649,0.339
92,GWW,"W.W. Grainger, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,474.32,0.1062721479898664,24436967424.0,Large,1.24,17.495,0.1538,20.304794,27.111746,244.30687394162507,14.6,0.1699333736528729,0.3175451568114952,0.1540304656700239,0.619
100,HWM,Howmet Aerospace Inc.,Industrials,Increase,Below Fair Price,UnderValued,No Data,34.795,0.0631642977500477,14865048576.0,Large,1.61,0.661,0.3354999999999999,24.85357,52.639935,66.83458815293866,999.0,0.2149102674041334,0.4604248949034051,0.0589680266597862,0.333
112,J,Jacobs Engineering Group Inc.,Industrials,Increase,Above Fair Price,UnderValued,Average,120.31,0.1019264299772033,15574490112.0,Large,0.82,3.196,0.1303,14.636252,37.64393,51.4914020562226,25.36,0.1188785212865772,0.2913326375694534,0.1610986526317095,0.751
113,JCI,Johnson Controls International ,Industrials,Increase,Above Fair Price,UnderValued,Sustainable,65.595,0.1438477849059087,46200659968.0,Large,1.1,2.272,0.1932999999999999,18.741428,28.871038,45.74113451131491,13.64,0.1529150895307744,0.2748452592953732,0.1113877912594039,0.491
125,LHX,"L3Harris Technologies, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,220.65,0.2039613823546302,43297042432.0,Large,0.87,7.514,0.418,16.129385,29.365185,726.9080037116444,999.0,0.1249564799016124,0.2734010279654513,0.1902863606032665,0.73
158,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,287.86,0.31024307766249,33107064832.0,Large,1.02,8.087,0.2929,27.974731,35.595398,413.0048546620741,999.0,0.1431903557467181,0.2980058001614677,0.3826581542503724,1.24
180,ROK,"Rockwell Automation, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,261.4,0.1473889233387575,30325796864.0,Large,1.37,11.58,0.1241,21.947943,22.573402,106.47301365279812,19.68,0.1857360660519645,0.3094760899646972,0.1447335914221637,0.53
183,RTX,Raytheon Technologies Corporati,Industrials,Increase,Above Fair Price,UnderValued,No Data,93.84,0.0847585685743708,140457836544.0,Large,1.01,2.2,0.228,18.80561,42.65454,84.69595824615939,999.0,0.141974764023711,0.3146489886204377,0.0914307925312909,0.405
186,SNA,Snap-On Incorporated,Industrials,Increase,Above Fair Price,UnderValued,Not Sustainable,210.16,0.1541655065697553,11250915328.0,Large,1.22,14.653,0.1009999999999999,14.001332,14.342456,71.01096062083803,30.54,0.1675021902068589,0.3040004707631096,0.064358273456474,0.313
207,URI,"United Rentals, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,311.82,0.2219838569928927,22574022656.0,Large,1.91,16.534,0.2123,12.180469,18.85932,250.6596047236512,18.26,0.2513780190943446,0.4453862180187479,0.1910181712900607,0.669
219,XYL,Xylem Inc.,Industrials,Increase,Above Fair Price,UnderValued,Sustainable,89.845,0.1404035770882632,16201298944.0,Large,1.03,2.549,0.1876,29.948334,35.247154,60.00881253588295,15.95,0.1444059474697251,0.2925086550195359,0.1365956588064125,0.504
245,ARCB,ArcBest Corporation,Industrials,Increase,Below Fair Price,UnderValued,No Data,85.22,0.1736524112200526,2178930432.0,Small,1.65,6.407,0.33,9.532439,13.301077,157.72325871921169,999.0,0.2197726342961616,0.5066918586433663,0.2305083596253223,0.722
268,BBSI,"Barrett Business Services, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,60.73,0.1557594258792372,455773792.0,Small,1.48,4.519,0.15,12.547521,13.438813,30.3649979735,999.0,0.1991075750050419,0.4232542667018934,0.0093738154126106,0.393
297,CAR,"Avis Budget Group, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,152.02,0.2789478520674229,8581164544.0,Small,2.07,11.807,0.275,7.7919016,12.875413,192.38970821355315,999.0,0.2708274866624572,0.807664127634697,0.3479364235397213,0.876
329,CMCO,Columbus McKinnon Corporation,Industrials,Increase,Below Fair Price,UnderValued,No Data,44.43,0.1031124634151925,1263589248.0,Small,1.15,0.921,0.25,12.341667,48.241043,47.04959369582648,999.0,0.1589930481458095,0.4228916109477854,0.1049400268351752,0.469
372,CVLG,"Covenant Logistics Group, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,21.35,0.1965117118568458,356918624.0,Small,1.53,1.02,0.05,5.6933336,20.931374,4.707507734592767,999.0,0.2051855336200771,0.5159290565035887,-0.0022873067643803,0.32
387,DSKE,"Daseke, Inc.",Industrials,Increase,Below Fair Price,UnderValued,No Data,11.25,0.0159869443698168,703004608.0,Small,2.12,0.789,0.25,11.968085,14.258555,11.913299953952752,999.0,0.2769054452774925,0.7112051786094267,0.0234526311051987,0.351
400,EGLE,Eagle Bulk Shipping Inc.,Industrials,Increase,Below Fair Price,UnderValued,No Data,56.72,-0.4401500708099217,770881536.0,Small,1.3,6.9,0.6967,3.8067117,8.22029,939.4446760384908,999.0,0.1772269239909152,0.6236259074192396,0.0380665691097732,0.442
410,ESEA,Euroseas Ltd.,Industrials,Increase,Above Fair Price,UnderValued,No Data,26.8,-0.1827885254047316,194163040.0,Small,0.38,2.966,0.05,2.2866893,9.035738,5.909189386458427,999.0,0.0653924854742675,0.9314015745438524,0.1444795185457219,0.637
428,FELE,"Franklin Electric Co., Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,83.29,0.1323263868536961,3867213056.0,Small,0.99,2.97,0.134,25.08735,28.043772,36.71130382835852,999.0,0.1395435805776969,0.3386156530857834,0.1656248864410878,0.556
450,FORR,"Forrester Research, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,51.33,0.0585638067088247,984047488.0,Small,0.98,1.001,0.1,21.298756,51.27872,17.202630495969164,999.0,0.1383279888546899,0.3987872025863047,0.0540859443686552,0.332
467,FWRD,Forward Air Corporation,Industrials,Increase,Above Fair Price,UnderValued,No Data,98.63,0.1269830340028672,2658887168.0,Small,1.17,2.198,0.1316,18.71537,44.872612,42.6515608062754,999.0,0.1614242315918236,0.3143176018769033,0.1731505942036018,0.612
477,GLDD,Great Lakes Dredge & Dock Corpo,Industrials,Increase,Above Fair Price,UnderValued,No Data,13.96,0.0705126015317776,917681536.0,Small,0.66,0.53,-0.13,14.244898,26.339624,0.5665629300240363,999.0,0.0994290537184646,0.4070938411324524,0.222752384857183,0.751
509,HEES,"H&E Equipment Services, Inc.",Industrials,Increase,Below Fair Price,UnderValued,No Data,38.68,0.1625609872755551,1398011264.0,Small,2.17,0.962,0.357,15.983471,40.2079,85.78167719244135,999.0,0.2829834038925277,0.52621695907908,0.1335191173559389,0.531
525,HSON,"Hudson Global, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,29.45,-0.0417418326416716,79730872.0,Small,0.39,0.8,0.07,23.560001,36.8125,7.695356418605706,999.0,0.0666080771972745,0.4720195224275634,0.1752859877553145,0.683
532,HUBG,"Hub Group, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,78.31,0.0793846524340597,2711898624.0,Small,0.97,3.241,0.211,15.756539,24.162294,62.34532954427943,999.0,0.1371123971316828,0.3514621227647673,0.1017875199497295,0.446
563,ISSC,Innovative Solutions and Suppor,Industrials,Increase,Above Fair Price,UnderValued,No Data,7.26,0.1168901919199587,125208864.0,Small,1.2,0.29,0.2,25.034485,25.034485,5.324236215386216,999.0,0.1650710067608448,0.5447225581934024,0.1722447357478053,0.64
567,JOBS,"51job, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,50.1,0.0828136300223776,3378603520.0,Small,0.57,1.443,0.0302,2.2326202,34.719334,9.30724332144656,999.0,0.0884887282114012,0.4265230753174903,0.0772224848095117,0.352
577,KRNT,Kornit Digital Ltd.,Industrials,Increase,Below Fair Price,UnderValued,No Data,87.4,0.2009870940664569,4067307776.0,Small,1.72,0.43,0.847,63.79562,203.25581,3107.4412341364564,999.0,0.2282817763572109,0.5105995924074204,0.3923629587679522,0.796
584,LAWS,"Lawson Products, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,44.1,0.1013726465962754,400355232.0,Small,0.99,1.111,0.15,17.5,39.69397,22.050000335,999.0,0.1395435805776969,0.4441288826363362,0.1030915938647225,0.406
593,LECO,"Lincoln Electric Holdings, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Average,127.28,0.1260966820599058,7515667456.0,Small,1.21,4.439,0.216,18.105263,28.673124,105.16028960921868,23.03,0.1662865984838518,0.2784767008876416,0.1062364964330315,0.453
615,LSTR,"Landstar System, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,150.93,0.1234841347809823,5751730688.0,Small,1.01,8.69,0.218,15.44831,17.368238,126.55828294118876,999.0,0.141974764023711,0.2751495705882278,0.1430785053824308,0.554
642,MGRC,McGrath RentCorp,Industrials,Increase,Above Fair Price,UnderValued,No Data,72.98,0.1145994309055702,1769516928.0,Small,0.83,3.78,0.1,16.738533,19.306879,24.458368400027915,999.0,0.1200941130095843,0.3394684708548099,0.1790863662158992,0.739
658,MRCY,Mercury Systems Inc,Industrials,Increase,Above Fair Price,UnderValued,No Data,52.15,0.1387679131337262,2954083840.0,Small,1.01,0.701,0.089,18.298246,74.39373,15.965948023475896,999.0,0.141974764023711,0.4179828370774337,0.1044538097980833,0.419
659,MRTN,"Marten Transport, Ltd.",Industrials,Increase,Above Fair Price,UnderValued,No Data,16.85,0.1294805864055883,1397586176.0,Small,0.92,0.97,0.1,14.911505,17.371134,5.647074434858427,999.0,0.1310344385166477,0.3496902076118318,0.1463160961255822,0.557
665,MYRG,"MYR Group, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,87.66,0.1408993937675202,1478815488.0,Small,1.04,4.806,0.08,17.222004,18.2397,24.90604095662089,999.0,0.1456215391927321,0.4624355924717044,0.18522252412251,0.604
696,NWPX,Northwest Pipe Company,Industrials,Increase,Above Fair Price,UnderValued,No Data,28.52,0.0111366916946351,281508672.0,Small,0.86,1.46,0.1,10.969232,19.534246,9.55813402550638,999.0,0.1237408881786054,0.4447160162377933,0.0835173043759129,0.407
702,OESX,"Orion Energy Systems, Inc.",Industrials,Decrease,Below Fair Price,UnderValued,No Data,2.89,0.0114113350684472,89799528.0,Small,2.24,1.027,0.25,6.4222226,2.8140216,3.060394610736127,999.0,0.291492545953577,0.66249916773806,0.1132012346230395,0.433
768,QRHC,Quest Resource Holding Corporat,Industrials,Increase,Above Fair Price,UnderValued,No Data,7.12,-0.0626665695817636,135428800.0,Small,1.3,0.122,0.15,50.857143,58.360653,3.559999833,999.0,0.1772269239909152,0.7049058337463724,0.2442769178286756,0.62
772,RCII,Rent-A-Center Inc.,Industrials,Increase,Below Fair Price,UnderValued,No Data,37.71,0.0293535558038797,2494146816.0,Small,1.48,2.799,0.3429999999999999,5.3112674,13.472669,76.1780924945449,999.0,0.1991075750050419,0.4803562063146793,0.2940292248414611,0.678
774,RCMT,"RCM Technologies, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,6.8,0.1306402082660656,71291200.0,Small,1.75,0.287,0.15,13.076924,23.69338,3.40000003,999.0,0.231928551526232,0.6899189803322338,0.0569007241431309,0.484
790,ROLL,RBC Bearings Incorporated,Industrials,Increase,Above Fair Price,UnderValued,No Data,180.5,0.1471251887042763,5211070976.0,Small,1.37,3.115,0.11,31.12069,57.945427,65.62562745186108,999.0,0.1857360660519645,0.4455291069811929,0.1454539487534316,0.521
798,SAIA,"Saia, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,257.07,0.3683991146449874,6770350080.0,Small,1.34,8.23,0.3779999999999999,22.471155,31.235725,654.6117932660844,999.0,0.1820892908829433,0.3980324762427282,0.3984552947758813,1.076
806,SBLK,Star Bulk Carriers Corp.,Industrials,Increase,Above Fair Price,UnderValued,No Data,31.31,-0.0770388580726825,3201134336.0,Small,1.0,4.074,-0.1561,5.445217,7.685322,0.9660317850059154,999.0,0.140759172300704,0.5843020923180408,0.2701870053411555,0.636
881,TITN,Titan Machinery Inc.,Industrials,Increase,Below Fair Price,UnderValued,No Data,29.235,0.0037665194835125,660444992.0,Small,1.61,1.962,0.25,10.367022,14.900612,30.95869655715262,999.0,0.2149102674041334,0.5304318916426047,0.1595338734023426,0.529
885,TRNS,"Transcat, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,74.73,0.2031195036550639,561879936.0,Small,0.74,1.529,0.25,38.127552,48.875084,79.13608487131347,999.0,0.1091537875025209,0.4238161836507193,0.4573818498349935,1.017
886,TRS,TriMas Corporation,Industrials,Increase,Above Fair Price,UnderValued,No Data,32.03,0.0562768700347593,1372706432.0,Small,0.69,1.581,0.0934,13.020325,20.259329,10.168525786003553,999.0,0.1030758288874857,0.3199267274904166,0.0749259764353982,0.375
904,ULH,"Universal Logistics Holdings, I",Industrials,Increase,Above Fair Price,UnderValued,No Data,18.09,0.0301702363127336,486973760.0,Small,1.48,2.74,0.03,5.566154,6.60219,3.3547722716328336,999.0,0.1991075750050419,0.4034629958188452,0.0692573140644774,0.44
908,USAK,"USA Truck, Inc.",Industrials,Increase,Below Fair Price,UnderValued,No Data,24.04,0.1080075558212638,213650464.0,Small,2.09,2.057,0.276,9.246155,11.686924,30.639383472514115,999.0,0.2732586701084714,0.6383075980240426,0.234641985594761,0.647
918,VRRM,Verra Mobility Corporation,Industrials,Increase,Below Fair Price,UnderValued,No Data,17.27,0.0561588314744745,2695225344.0,Small,1.46,0.058,0.308,18.178947,297.75864,27.507524141354263,999.0,0.1966763915590278,,,0.38
930,WWD,"Woodward, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,120.08,0.1119316245295913,7573709824.0,Small,1.64,3.18,0.182,25.333336,37.761005,76.8630112003905,999.0,0.2185570425731545,0.3890516546657856,0.1190142136948293,0.484
