,ticker,name,sector,Earnings_expectation,irv_status,capm_status,esg_status,current_price,annu_return_10y,market_cap,marketcap_cat,beta,eps_ttm,growth_estimate_5y,pe_forward,pe_trailing,irv_FairValue,ESG_risk,capm_expected_return,AHV_5y,annu_return_5y,sharpe
631,MEDP,"Medpace Holdings, Inc.",Healthcare,Increase,Above Fair Price,UnderValued,No Data,140.03,0.1755287424985363,5032566272.0,Small,1.32,4.83,0.1421,25.55292,28.991718,65.80330508926768,999.0,0.1796581074369293,0.4981298665934074,0.3450480447989288,0.944
651,MODV,ModivCare Inc.,Healthcare,Increase,Below Fair Price,OverValued,No Data,101.51,0.2099904964387156,1421119744.0,Small,0.59,1.594,0.6845,13.552737,63.68256,1575.5689355375357,999.0,0.0909199116574153,0.3837285996369839,0.2029707814763639,0.649
715,OPRX,OptimizeRx Corporation,Healthcare,Increase,Below Fair Price,OverValued,No Data,41.65,0.3302717741378582,740099712.0,Small,0.57,0.067,0.5,49.0,621.6418,227.5756462375361,999.0,0.0884887282114012,0.6790043563814139,0.8086830856653858,1.145
778,RGEN,Repligen Corporation,Healthcare,Increase,Below Fair Price,OverValued,No Data,181.46,0.4555904556978458,10032651264.0,Large,0.81,2.101,0.285,57.97444,86.36839,246.3760377250554,999.0,0.1176629295635702,0.4153065829647982,0.4483275075162317,0.949
821,SIGA,SIGA Technologies Inc.,Healthcare,Increase,Above Fair Price,UnderValued,No Data,6.17,0.0682763442535447,457297600.0,Small,0.42,0.212,0.01,7.7125,29.103775,0.959106844670378,999.0,0.0702548523662956,0.4430597122185578,0.1521239634222491,0.538
882,TNDM,"Tandem Diabetes Care, Inc.",Healthcare,Increase,Below Fair Price,UnderValued,No Data,105.21,-0.0586739616483581,6684275200.0,Small,0.38,0.339,5.9,140.28,310.354,530137228.3130886,999.0,0.0653924854742675,0.7914019801019909,0.3536112896919252,0.968
931,XOMA,XOMA Corporation,Healthcare,Increase,Above Fair Price,UnderValued,No Data,20.76,-0.0348527807680436,234820512.0,Small,0.81,0.082,0.19,-90.26087,253.17073,14.120154214729668,999.0,0.1176629295635702,0.6890784751717434,0.3715724505937341,0.71
15,AME,"AMETEK, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Average,128.28,0.1555683159733367,29674369024.0,Large,1.31,3.99,-0.012,23.79963,32.150375,16.355389115541623,25.95,0.1784425157139222,0.2696224538634031,0.2069435199029104,0.772
37,CAT,"Caterpillar, Inc.",Industrials,Increase,Below Fair Price,UnderValued,Not Sustainable,193.16,0.0842141713736195,104488361984.0,Large,0.9,9.348,0.3224,17.721102,20.663244,339.52535657974124,34.28,0.1286032550706336,0.3149582955642885,0.1758011846215353,0.727
72,EFX,"Equifax, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Average,210.83,0.1881711355811717,25721681920.0,Large,1.43,5.654,0.136,23.957954,37.288647,94.41192509880467,25.71,0.1930296163900067,0.3064716424672785,0.1366999095503669,0.507
92,GWW,"W.W. Grainger, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,474.32,0.1062721479898664,24436967424.0,Large,1.24,17.495,0.1538,20.304794,27.111746,244.30687394162507,14.6,0.1699333736528729,0.3175451568114952,0.1540304656700239,0.645
112,J,Jacobs Engineering Group Inc.,Industrials,Increase,Above Fair Price,UnderValued,Average,120.31,0.1019264299772033,15574490112.0,Large,0.82,3.196,0.1303,14.636252,37.64393,51.4914020562226,25.36,0.1188785212865772,0.2913326375694534,0.1610986526317095,0.739
125,LHX,"L3Harris Technologies, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,220.65,0.2039613823546302,43297042432.0,Large,0.87,7.514,0.418,16.129385,29.365185,726.9080037116444,999.0,0.1249564799016124,0.2734010279654513,0.1902863606032665,0.701
158,ODFL,"Old Dominion Freight Line, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,287.86,0.31024307766249,33107064832.0,Large,1.02,8.087,0.2929,27.974731,35.595398,413.0048546620741,999.0,0.1431903557467181,0.2980058001614677,0.3826581542503724,1.242
180,ROK,"Rockwell Automation, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,261.4,0.1473889233387575,30325796864.0,Large,1.37,11.58,0.1241,21.947943,22.573402,106.47301365279812,19.68,0.1857360660519645,0.3094760899646972,0.1447335914221637,0.547
207,URI,"United Rentals, Inc.",Industrials,Increase,Above Fair Price,UnderValued,Sustainable,311.82,0.2219838569928927,22574022656.0,Large,1.91,16.534,0.2123,12.180469,18.85932,250.6596047236512,18.26,0.2513780190943446,0.4453862180187479,0.1910181712900607,0.666
219,XYL,Xylem Inc.,Industrials,Increase,Above Fair Price,UnderValued,Sustainable,89.845,0.1404035770882632,16201298944.0,Large,1.03,2.549,0.1876,29.948334,35.247154,60.00881253588295,15.95,0.1444059474697251,0.2925086550195359,0.1365956588064125,0.524
245,ARCB,ArcBest Corporation,Industrials,Increase,Below Fair Price,UnderValued,No Data,85.22,0.1736524112200526,2178930432.0,Small,1.65,6.407,0.33,9.532439,13.301077,157.72325871921169,999.0,0.2197726342961616,0.5066918586433663,0.2305083596253223,0.717
428,FELE,"Franklin Electric Co., Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,83.29,0.1323263868536961,3867213056.0,Small,0.99,2.97,0.134,25.08735,28.043772,36.71130382835852,999.0,0.1395435805776969,0.3386156530857834,0.1656248864410878,0.565
467,FWRD,Forward Air Corporation,Industrials,Increase,Above Fair Price,UnderValued,No Data,98.63,0.1269830340028672,2658887168.0,Small,1.17,2.198,0.1316,18.71537,44.872612,42.6515608062754,999.0,0.1614242315918236,0.3143176018769033,0.1731505942036018,0.621
477,GLDD,Great Lakes Dredge & Dock Corpo,Industrials,Increase,Above Fair Price,UnderValued,No Data,13.96,0.0705126015317776,917681536.0,Small,0.66,0.53,-0.13,14.244898,26.339624,0.5665629300240363,999.0,0.0994290537184646,0.4070938411324524,0.222752384857183,0.744
509,HEES,"H&E Equipment Services, Inc.",Industrials,Increase,Below Fair Price,UnderValued,No Data,38.68,0.1625609872755551,1398011264.0,Small,2.17,0.962,0.357,15.983471,40.2079,85.78167719244135,999.0,0.2829834038925277,0.52621695907908,0.1335191173559389,0.537
525,HSON,"Hudson Global, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,29.45,-0.0417418326416716,79730872.0,Small,0.39,0.8,0.07,23.560001,36.8125,7.695356418605706,999.0,0.0666080771972745,0.4720195224275634,0.1752859877553145,0.636
563,ISSC,Innovative Solutions and Suppor,Industrials,Increase,Above Fair Price,UnderValued,No Data,7.26,0.1168901919199587,125208864.0,Small,1.2,0.29,0.2,25.034485,25.034485,5.324236215386216,999.0,0.1650710067608448,0.5447225581934024,0.1722447357478053,0.65
577,KRNT,Kornit Digital Ltd.,Industrials,Increase,Below Fair Price,UnderValued,No Data,87.4,0.2009870940664569,4067307776.0,Small,1.72,0.43,0.847,63.79562,203.25581,3107.4412341364564,999.0,0.2282817763572109,0.5105995924074204,0.3923629587679522,0.804
615,LSTR,"Landstar System, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,150.93,0.1234841347809823,5751730688.0,Small,1.01,8.69,0.218,15.44831,17.368238,126.55828294118876,999.0,0.141974764023711,0.2751495705882278,0.1430785053824308,0.563
642,MGRC,McGrath RentCorp,Industrials,Increase,Above Fair Price,UnderValued,No Data,72.98,0.1145994309055702,1769516928.0,Small,0.83,3.78,0.1,16.738533,19.306879,24.458368400027915,999.0,0.1200941130095843,0.3394684708548099,0.1790863662158992,0.745
659,MRTN,"Marten Transport, Ltd.",Industrials,Increase,Above Fair Price,UnderValued,No Data,16.85,0.1294805864055883,1397586176.0,Small,0.92,0.97,0.1,14.911505,17.371134,5.647074434858427,999.0,0.1310344385166477,0.3496902076118318,0.1463160961255822,0.57
665,MYRG,"MYR Group, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,87.66,0.1408993937675202,1478815488.0,Small,1.04,4.806,0.08,17.222004,18.2397,24.90604095662089,999.0,0.1456215391927321,0.4624355924717044,0.18522252412251,0.571
768,QRHC,Quest Resource Holding Corporat,Industrials,Increase,Above Fair Price,UnderValued,No Data,7.12,-0.0626665695817636,135428800.0,Small,1.3,0.122,0.15,50.857143,58.360653,3.559999833,999.0,0.1772269239909152,0.7049058337463724,0.2442769178286756,0.592
772,RCII,Rent-A-Center Inc.,Industrials,Increase,Below Fair Price,UnderValued,No Data,37.71,0.0293535558038797,2494146816.0,Small,1.48,2.799,0.3429999999999999,5.3112674,13.472669,76.1780924945449,999.0,0.1991075750050419,0.4803562063146793,0.2940292248414611,0.684
774,RCMT,"RCM Technologies, Inc.",Industrials,Increase,Above Fair Price,UnderValued,No Data,6.8,0.1306402082660656,71291200.0,Small,1.75,0.287,0.15,13.076924,23.69338,3.40000003,999.0,0.231928551526232,0.6899189803322338,0.0569007241431309,0.517
790,ROLL,RBC Bearings Incorporated,Industrials,Increase,Above Fair Price,UnderValued,No Data,180.5,0.1471251887042763,5211070976.0,Small,1.37,3.115,0.11,31.12069,57.945427,65.62562745186108,999.0,0.1857360660519645,0.4455291069811929,0.1454539487534316,0.516
798,SAIA,"Saia, Inc.",Industrials,Increase,Below Fair Price,OverValued,No Data,257.07,0.3683991146449874,6770350080.0,Small,1.34,8.23,0.3779999999999999,22.471155,31.235725,654.6117932660844,999.0,0.1820892908829433,0.3980324762427282,0.3984552947758813,1.054
806,SBLK,Star Bulk Carriers Corp.,Industrials,Increase,Above Fair Price,UnderValued,No Data,31.31,-0.0770388580726825,3201134336.0,Small,1.0,4.074,-0.1561,5.445217,7.685322,0.9660317850059154,999.0,0.140759172300704,0.5843020923180408,0.2701870053411555,0.657
908,USAK,"USA Truck, Inc.",Industrials,Increase,Below Fair Price,UnderValued,No Data,24.04,0.1080075558212638,213650464.0,Small,2.09,2.057,0.276,9.246155,11.686924,30.639383472514115,999.0,0.2732586701084714,0.6383075980240426,0.234641985594761,0.633
5,ADSK,"Autodesk, Inc.",Technology,Increase,Below Fair Price,UnderValued,Sustainable,217.38,0.1909972055534983,47817732096.0,Large,1.43,5.928,0.2883,31.967648,36.67004,302.03834432782725,15.45,0.1930296163900067,0.3848940997411827,0.2091611939131144,0.633
14,AMD,"Advanced Micro Devices, Inc.",Technology,Increase,Below Fair Price,OverValued,No Data,117.11,0.3190335859160902,141423198208.0,Large,1.95,3.242,0.3532,35.062874,36.122765,253.2452682134769,999.0,0.2562403859863728,0.5641073534845676,0.5696068218847044,1.027
17,ANSS,"ANSYS, Inc.",Technology,Increase,Above Fair Price,UnderValued,Sustainable,305.4575,0.1632923130667727,26652082176.0,Large,1.24,5.318,0.1118,38.470715,57.438416,112.6886707744478,13.16,0.1699333736528729,0.3167930924552715,0.2716628484847017,0.798
73,EPAM,"EPAM Systems, Inc.",Technology,Increase,Below Fair Price,OverValued,No Data,428.835,0.408648851251653,24323348480.0,Large,1.43,7.211,0.285,38.391674,59.46956,582.2477393379265,999.0,0.1930296163900067,0.3764047957361339,0.4226417487809333,0.811
155,NTAP,"NetApp, Inc.",Technology,Increase,Above Fair Price,UnderValued,Sustainable,88.215,0.0953120146855885,19608252416.0,Large,1.21,4.113,0.088,16.009981,21.447847,26.785016104719105,16.58,0.1662865984838518,0.3732015705808548,0.1853055843783351,0.61
161,ORCL,Oracle Corporation,Technology,Increase,Above Fair Price,UnderValued,Sustainable,74.26,0.1154127908329325,198307610624.0,Large,0.81,3.543,0.0964,14.11787,20.959639,24.16382231577757,14.47,0.1176629295635702,0.2769716460174193,0.1495104840173158,0.58
172,PTC,PTC Inc.,Technology,Increase,Above Fair Price,UnderValued,Sustainable,106.89,0.1490535964869588,12599337984.0,Large,1.28,4.03,0.1644999999999999,21.124506,26.523571,59.824891277306286,19.62,0.1747957405449011,0.3626138712600038,0.1527351215904839,0.542
176,QCOM,QUALCOMM Incorporated,Technology,Increase,Below Fair Price,UnderValued,Sustainable,165.65,0.1307693260874896,185527992320.0,Large,1.27,7.87,0.2562,14.231099,21.048285,183.4045014503509,18.0,0.1735801488218941,0.3759611133834176,0.2976234092247587,0.758
239,AMKR,"Amkor Technology, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,22.43,0.1337806696166696,5484695552.0,Small,1.51,2.269,0.2144,9.155102,9.885412,18.313634331216807,999.0,0.202754350174063,0.5384289237221526,0.1837240663618502,0.521
243,AOSL,Alpha and Omega Semiconductor L,Technology,Increase,Above Fair Price,UnderValued,No Data,49.26,0.1653965267550214,1299355648.0,Small,2.56,2.612,0.17,11.617925,18.859112,28.764485420935927,999.0,0.3303914810898022,0.5707943067759487,0.2017500723168475,0.705
244,APPS,"Digital Turbine, Inc.",Technology,Increase,Below Fair Price,UnderValued,No Data,43.8,0.2786574103885908,4232205312.0,Small,2.19,0.53,0.5,20.372091,82.64151,239.32324681591416,999.0,0.2854145873385417,0.7190356492466115,1.3250254159705164,1.4
249,ASML,ASML Holding N.V. - New York Re,Technology,Increase,Below Fair Price,OverValued,No Data,634.79,0.3419632815808529,258025619456.0,Large,0.95,15.017,0.298,32.420326,42.271423,943.60823418666,999.0,0.1346812136856688,0.3606687625312729,0.4110640060317977,1.068
258,AUDC,AudioCodes Ltd.,Technology,Increase,Below Fair Price,OverValued,No Data,27.675,0.2341875383602807,914105216.0,Small,0.54,1.028,0.25,16.875,26.921206,29.306717914574417,999.0,0.0848419530423801,0.4463574482314562,0.3626719270354326,0.827
319,CGNX,Cognex Corporation,Technology,Increase,Above Fair Price,UnderValued,No Data,64.43,0.208323369828237,11391160320.0,Large,1.66,1.649,0.15,37.242775,39.072163,32.214998393500004,999.0,0.2209882260191686,0.40305808187894,0.1472667916272874,0.501
381,DIOD,Diodes Incorporated,Technology,Increase,Above Fair Price,UnderValued,No Data,87.13,0.1312289241856039,3922400768.0,Small,1.06,4.123,0.15,14.919519,21.13267,43.564999205,999.0,0.1480527226387462,0.4018221189305427,0.2865057081802322,0.835
386,DSGX,The Descartes Systems Group Inc,Technology,Increase,Below Fair Price,OverValued,No Data,69.62,0.2403157767600227,5893862400.0,Small,1.03,0.98,0.26,66.942314,71.04082,79.20605602242358,999.0,0.1444059474697251,0.2914318096367945,0.265617291632032,0.898
418,EXTR,"Extreme Networks, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,11.48,0.1245307933685282,1491010816.0,Small,1.89,0.187,0.2,12.08421,61.39037,8.41903883851614,999.0,0.2489468356483305,0.6212021324050588,0.1642105843905552,0.501
541,ICHR,Ichor Holdings,Technology,Increase,Above Fair Price,UnderValued,No Data,35.8,0.1386725292898096,1017103040.0,Small,2.13,2.468,0.1676,8.626506,14.505672,20.52197841085697,999.0,0.2781210370004995,0.6335581642601013,0.1595015949169198,0.52
555,INOD,Innodata Inc.,Technology,Increase,Above Fair Price,UnderValued,No Data,5.06,-0.0075793631358257,137396704.0,Small,2.05,0.017,0.2,-101.2,297.64703,3.710830610046641,999.0,0.2683963032164432,0.6693936798758068,0.1927399796625142,0.658
621,MANT,ManTech International Corporati,Technology,Increase,Above Fair Price,UnderValued,No Data,78.57,0.1093704258622281,3200871168.0,Small,0.79,3.401,0.0538,22.512894,23.102028,17.896575095774367,999.0,0.1152317461175561,0.3442492911547311,0.1703290350329054,0.685
639,MGIC,Magic Software Enterprises Ltd.,Technology,Increase,Above Fair Price,UnderValued,No Data,18.3,0.1349968623294732,908245440.0,Small,1.39,0.57,0.1,17.428572,32.105263,6.133024437527181,999.0,0.1881672494979785,0.3340997843387309,0.2276767586951,0.688
646,MITK,"Mitek Systems, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,14.65,0.0304828918629855,653721088.0,Small,0.37,0.18,0.15,13.691587,81.388885,7.32499965,999.0,0.0641768937512604,0.464200520895507,0.1934662334999624,0.566
647,MKSI,"MKS Instruments, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,145.95,0.1822512523465012,8094226432.0,Small,1.42,9.299,0.1964999999999999,12.052023,15.695236,104.25763419364952,999.0,0.1918140246669996,0.4461346154491642,0.1812061083500291,0.589
662,MTLS,Materialise NV,Technology,Increase,Below Fair Price,UnderValued,No Data,19.34,0.0529007818446094,1136623360.0,Small,0.61,0.041,0.6307,96.7,471.7073,224.1364742240173,999.0,0.0933510951034294,0.6450872909331318,0.1767243590503358,0.557
686,NSIT,"Insight Enterprises, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,99.4,0.1628297026901566,3467648512.0,Small,1.77,5.767,0.0744,12.925878,17.235998,26.950686023711263,999.0,0.2343597349722461,0.3668962206183461,0.221251214588112,0.664
705,OLED,Universal Display Corporation,Technology,Increase,Below Fair Price,UnderValued,No Data,135.9,0.1188253403537564,6404382208.0,Small,1.36,4.029,0.3278999999999999,26.235521,33.730453,247.9689028488721,999.0,0.1845204743289574,0.5104949504561083,0.2051098848709849,0.506
708,ON,ON Semiconductor Corporation,Technology,Increase,Below Fair Price,UnderValued,Average,58.44,0.204124897756418,25177937920.0,Large,1.74,1.532,0.5545,17.92638,38.146214,440.2670510449066,26.16,0.2307129598032249,0.5076552008702714,0.3437771630059403,0.801
751,POWI,"Power Integrations, Inc.",Technology,Increase,Below Fair Price,OverValued,No Data,87.75,0.1722359318560893,5294106624.0,Small,0.98,2.458,0.2529,26.75305,35.699757,94.8820944442877,999.0,0.1383279888546899,0.3968857974773399,0.2263545705249601,0.721
776,RDWR,Radware Ltd.,Technology,Increase,Above Fair Price,UnderValued,No Data,30.86,0.0619075956614949,1419519872.0,Small,0.91,0.34,0.15,35.471264,90.76471,15.4300007,999.0,0.1298188467936406,0.2657635201265618,0.1706600659695996,0.597
783,RMBS,"Rambus, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,26.29,0.1318361572440334,2875205888.0,Small,0.99,0.002,0.0998,18.00685,13145.0,8.79636952716857,999.0,0.1395435805776969,0.3496219827032569,0.1609269711185883,0.657
836,SMTC,Semtech Corporation,Technology,Increase,Above Fair Price,UnderValued,No Data,69.93,0.0897450861313404,4506065408.0,Small,1.49,1.619,0.115,22.2707,43.19333,26.47444007718924,999.0,0.2003231667280489,0.436215709526236,0.1541638674458685,0.525
889,TSEM,Tower Semiconductor Ltd.,Technology,Increase,Above Fair Price,UnderValued,No Data,46.84,0.1487964988497756,5081624576.0,Small,1.3,1.189,0.15,22.199053,39.394447,23.4199987415,999.0,0.1772269239909152,0.4345294706901565,0.1669619669655748,0.509
890,TTD,"The Trade Desk, Inc.",Technology,Increase,Below Fair Price,OverValued,No Data,73.68,0.3767862631826879,37937168384.0,Large,2.33,0.561,0.28,80.96703,131.3369,96.58924924924064,999.0,0.3024328714606403,0.6833923859427746,0.9560834940030476,1.147
901,UCTT,"Ultra Clean Holdings, Inc.",Technology,Increase,Above Fair Price,UnderValued,No Data,45.85,0.1836164174019355,2058664960.0,Small,1.99,2.23,0.2,9.713984,20.560537,33.62482029779293,999.0,0.261102752878401,0.610451005860581,0.2907627885106301,0.616
923,WDAY,"Workday, Inc.",Technology,Increase,Above Fair Price,UnderValued,Sustainable,216.56,0.1609508866620008,54139998208.0,Large,1.35,0.117,0.1578999999999999,60.831463,1850.9402,115.16146369872278,13.09,0.1833048826059504,0.3837791491084036,0.213788007970384,0.695
65,DHI,"D.R. Horton, Inc.",Consumer Cyclical,Increase,Above Fair Price,UnderValued,Average,81.3366,0.2046218235894776,28970551296.0,Large,1.63,11.41,0.106,5.326562,7.1285367,28.62672184299484,22.55,0.2173414508501475,0.3706273376002452,0.2388862575095893,0.64
164,PENN,"Penn National Gaming, Inc.",Consumer Cyclical,Decrease,Below Fair Price,UnderValued,No Data,45.41,0.177398454718509,7697630720.0,Small,2.5,2.359,2.395,19.323404,19.249681,386722.0422024414,999.0,0.32309793075176,0.7200626600683622,0.3046986748508862,0.584
166,PHM,"PulteGroup, Inc.",Consumer Cyclical,Increase,Below Fair Price,OverValued,Average,46.56,0.1966748262446991,11788340224.0,Large,1.43,6.465,0.237,5.088525,7.201856,44.87760797531963,21.06,0.1930296163900067,0.3914276252627585,0.1838553825104063,0.507
199,TSLA,"Tesla, Inc.",Consumer Cyclical,Increase,Below Fair Price,OverValued,Average,806.05,0.6095863456987747,809483763712.0,Large,2.04,3.062,0.7295,92.01484,263.24298,15861.217597650582,28.54,0.2671807114934362,0.6111570848598533,0.7395891794773992,1.242
321,CHDN,"Churchill Downs, Incorporated",Consumer Cyclical,Increase,Below Fair Price,OverValued,No Data,214.51,0.285760266162862,8204814336.0,Small,1.2,5.574,2.099,23.59846,38.48403,803768.7853707895,999.0,0.1650710067608448,0.428761398858435,0.3577156937395942,0.856
326,CLAR,Clarus Corporation,Consumer Cyclical,Increase,Below Fair Price,UnderValued,No Data,21.41,0.1048097351865591,791904512.0,Small,0.85,0.554,0.3289999999999999,13.993464,38.646206,39.35780764759984,999.0,0.1225252964555984,0.3935336784177777,0.3066354215416988,0.922
366,CTRN,"Citi Trends, Inc.",Consumer Cyclical,Increase,Below Fair Price,UnderValued,No Data,40.59,0.1507205111690341,345032448.0,Small,1.83,7.51,0.24,5.264591,5.4047933,39.98560156285862,999.0,0.2416532853102883,0.5773515710506527,0.2191226637303058,0.536
369,CVCO,"Cavco Industries, Inc.",Consumer Cyclical,Increase,Below Fair Price,OverValued,No Data,272.21,0.1914049927937882,2498158080.0,Small,1.05,11.794,0.3,16.309765,23.08038,410.2831585059304,999.0,0.1468371309157392,0.4776159133136355,0.2264509446261902,0.535
437,FIVE,"Five Below, Inc.",Consumer Cyclical,Increase,Below Fair Price,OverValued,No Data,159.64,0.196711830322543,8943894528.0,Small,1.31,4.662,0.4612,27.242321,34.242813,688.9982460750497,999.0,0.1784425157139222,0.4529220827542307,0.3325260135908179,0.783
442,FLL,"Full House Resorts, Inc.",Consumer Cyclical,Increase,Above Fair Price,UnderValued,No Data,8.75,0.1194950120908016,299490624.0,Small,1.82,0.331,0.15,19.444445,26.435045,4.374999947499999,999.0,0.2404376935872813,0.70434847103023,0.2963589567279125,0.729
452,FOXF,Fox Factory Holding Corp.,Consumer Cyclical,Increase,Above Fair Price,UnderValued,No Data,120.9,0.2057797663705516,5090373632.0,Small,1.74,3.731,0.15,23.613281,32.404182,60.450001521,999.0,0.2307129598032249,0.4626218084937539,0.3676780724759545,0.734
529,HTHT,Huazhu Group Limited,Consumer Cyclical,Increase,Below Fair Price,OverValued,No Data,42.59,0.2843485335947464,13784296448.0,Large,1.52,0.349,0.2928,40.561905,122.034386,61.06314653454609,999.0,0.2039699418970701,0.4922470779335395,0.2450636851842349,0.516
